Timestep: 500000
N: 8
star 0 6.9634e+08
510.548045, 34104.746261, 38.338960
494.879745, 34222.752886, 38.269826
479.093545, 34340.980071, 38.199762
463.189104, 34459.427806, 38.128765
447.166079, 34578.096081, 38.056834
431.024125, 34696.984886, 37.983966
414.762901, 34816.094210, 37.910159
398.382064, 34935.424041, 37.835411
381.881271, 35054.974367, 37.759719
365.260179, 35174.745175, 37.683082
348.518445, 35294.736453, 37.605497
331.655726, 35414.948184, 37.526963
314.671680, 35535.380356, 37.447476
297.565963, 35656.032953, 37.367035
280.338233, 35776.905958, 37.285638
262.988147, 35897.999355, 37.203282
245.515362, 36019.313127, 37.119965
227.919535, 36140.847257, 37.035686
210.200323, 36262.601725, 36.950442
192.357383, 36384.576513, 36.864230
174.390373, 36506.771601, 36.777049
156.298949, 36629.186969, 36.688896
138.082769, 36751.822597, 36.599770
119.741490, 36874.678461, 36.509668
101.274769, 36997.754541, 36.418588
82.682264, 37121.050814, 36.326528
63.963631, 37244.567256, 36.233485
45.118528, 37368.303844, 36.139458
26.146612, 37492.260553, 36.044445
7.047540, 37616.437357, 35.948442
-12.179030, 37740.834231, 35.851449
-31.533441, 37865.451149, 35.753463
-51.016036, 37990.288083, 35.654482
-70.627157, 38115.345006, 35.554503
-90.367148, 38240.621890, 35.453525
-110.236350, 38366.118706, 35.351546
-130.235106, 38491.835424, 35.248562
-150.363759, 38617.772015, 35.144573
-170.622650, 38743.928447, 35.039576
-191.012124, 38870.304689, 34.933569
-211.532522, 38996.900710, 34.826549
-232.184186, 39123.716477, 34.718516
-252.967459, 39250.751957, 34.609465
-273.882683, 39378.007115, 34.499396
-294.930200, 39505.481919, 34.388307
-316.110353, 39633.176332, 34.276195
-337.423485, 39761.090320, 34.163057
-358.869936, 39889.223846, 34.048893
-380.450049, 40017.576873, 33.933699
-402.164167, 40146.149364, 33.817474
-424.012630, 40274.941281, 33.700216
-445.995783, 40403.952585, 33.581922
-468.113965, 40533.183238, 33.462591
-490.367519, 40662.633199, 33.342220
-512.756787, 40792.302428, 33.220807
-535.282111, 40922.190884, 33.098350
-557.943832, 41052.298526, 32.974847
